Entity ID,Entity_Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate_Capacity,Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating_Year,Retirement Month,County,Retirement_Year,Latitude,Longitude,Balancing Authority Code
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG11,,6,6,6,Conventional Steam Coal,BIT,ST,5,1949, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG12,,6,6,6,Conventional Steam Coal,BIT,ST,2,1953, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG13,,7,7,7,Conventional Steam Coal,BIT,ST,1,1960, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG14,,10,10,10,Conventional Steam Coal,BIT,ST,4,1962, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG15,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,10,1963, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG17,,10.4,10.4,10.4,Conventional Steam Coal,BIT,ST,10,1966, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG20,,10.4,10.4,10.4,Conventional Steam Coal,BIT,ST,4,1972, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG22,,15.4,15.4,15.4,Conventional Steam Coal,BIT,ST,9,1982, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG25,,18,18,18,Conventional Steam Coal,BIT,ST,12,1994, ,Sullivan,2050,36.5219,-82.5431,PJM
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,Industrial CHP,TN,TG26,,16.6,16.6,16.6,Conventional Steam Coal,BIT,ST,10,1994, ,Sullivan,2050,36.5219,-82.5431,PJM
57424,Miller Coors Eden LLC,58050,Miller Coors Eden LLC,Industrial CHP,NC,TRB1,,5.5,5,5,Conventional Steam Coal,BIT,ST,2,1978,1,Rockingham,2012,36.518889,-79.71528,DUK
924,"Associated Electric Coop, Inc",2167,New Madrid,Electric Utility,MO,1,,650,574,592,Conventional Steam Coal,RC,ST,10,1972, ,New Madrid,2050,36.5147,-89.5617,AECI
924,"Associated Electric Coop, Inc",2167,New Madrid,Electric Utility,MO,2,,650,579,595,Conventional Steam Coal,RC,ST,6,1977, ,New Madrid,2050,36.5147,-89.5617,AECI
5416,"Duke Energy Carolinas, LLC",2723,Dan River,Electric Utility,NC,1,,70,67,69,Conventional Steam Coal,BIT,ST,12,1949,4,Rockingham,2012,36.4862,-79.7208,DUK
5416,"Duke Energy Carolinas, LLC",2723,Dan River,Electric Utility,NC,2,,70,67,69,Conventional Steam Coal,BIT,ST,3,1950,4,Rockingham,2012,36.4862,-79.7208,DUK
5416,"Duke Energy Carolinas, LLC",2723,Dan River,Electric Utility,NC,3,,150,142,145,Conventional Steam Coal,BIT,ST,8,1955,4,Rockingham,2012,36.4862,-79.7208,DUK
3046,Duke Energy Progress - (NC),2712,Roxboro,Electric Utility,NC,1,,410.8,379,380,Conventional Steam Coal,BIT,ST,5,1966, ,Person,2050,36.4833,-79.0731,CPLE
3046,Duke Energy Progress - (NC),2712,Roxboro,Electric Utility,NC,2,,657,668,673,Conventional Steam Coal,BIT,ST,5,1968, ,Person,2050,36.4833,-79.0731,CPLE
3046,Duke Energy Progress - (NC),2712,Roxboro,Electric Utility,NC,3,,745.2,694,698,Conventional Steam Coal,BIT,ST,7,1973, ,Person,2050,36.4833,-79.0731,CPLE
3046,Duke Energy Progress - (NC),2712,Roxboro,Electric Utility,NC,4,,745.2,698,711,Conventional Steam Coal,BIT,ST,9,1980, ,Person,2050,36.4833,-79.0731,CPLE
14063,Oklahoma Gas & Electric Co,6095,Sooner,Electric Utility,OK,1,,569,520,520,Conventional Steam Coal,SUB,ST,11,1979, ,Noble,2050,36.45307,-97.05279,SWPP
14063,Oklahoma Gas & Electric Co,6095,Sooner,Electric Utility,OK,2,,569,520,520,Conventional Steam Coal,SUB,ST,12,1980, ,Noble,2050,36.45307,-97.05279,SWPP
55808,Westmoreland Partners,54035,Roanoke Valley Energy Facility I,IPP CHP,NC,GEN1,,182.3,165,167.2,Conventional Steam Coal,BIT,ST,3,1994,2,Halifax,2017,36.4364,-77.6167,PJM
55808,Westmoreland Partners,54755,Roanoke Valley Energy Facility II,IPP CHP,NC,GEN2,,57.8,44,45.1,Conventional Steam Coal,BIT,ST,2,1995,2,Halifax,2017,36.4364,-77.6167,PJM
15474,Public Service Co of Oklahoma,2963,Northeastern,Electric Utility,OK,4,,473,460,460,Conventional Steam Coal,SUB,ST,9,1980,4,Rogers,2016,36.4317,-95.7008,SWPP
18642,Tennessee Valley Authority,3399,Cumberland (TN),Electric Utility,TN,1,,"1,300.00","1,239.00","1,265.00",Conventional Steam Coal,RC,ST,3,1973, ,Stewart,2050,36.3903,-87.6539,TVA
18642,Tennessee Valley Authority,3399,Cumberland (TN),Electric Utility,TN,2,,"1,300.00","1,231.00","1,257.00",Conventional Steam Coal,RC,ST,11,1973, ,Stewart,2050,36.3903,-87.6539,TVA
18642,Tennessee Valley Authority,3405,John Sevier,Electric Utility,TN,1,,200,176,178,Conventional Steam Coal,BIT,ST,7,1955,12,Hawkins,2012,36.3767,-82.9639,TVA
18642,Tennessee Valley Authority,3405,John Sevier,Electric Utility,TN,2,,200,176,178,Conventional Steam Coal,BIT,ST,9,1955,12,Hawkins,2012,36.3767,-82.9639,TVA
18642,Tennessee Valley Authority,3405,John Sevier,Electric Utility,TN,3,,200,176,178,Conventional Steam Coal,BIT,ST,2,1956,6,Hawkins,2014,36.3767,-82.9639,TVA
18642,Tennessee Valley Authority,3405,John Sevier,Electric Utility,TN,4,,200,176,178,Conventional Steam Coal,BIT,ST,10,1957,6,Hawkins,2014,36.3767,-82.9639,TVA
18642,Tennessee Valley Authority,3403,Gallatin (TN),Electric Utility,TN,1,,300,225,228,Conventional Steam Coal,SUB,ST,11,1956, ,Sumner,2050,36.3156,-86.4006,TVA
18642,Tennessee Valley Authority,3403,Gallatin (TN),Electric Utility,TN,2,,300,225,228,Conventional Steam Coal,SUB,ST,6,1957, ,Sumner,2050,36.3156,-86.4006,TVA
18642,Tennessee Valley Authority,3403,Gallatin (TN),Electric Utility,TN,3,,327.6,263,266,Conventional Steam Coal,SUB,ST,5,1959, ,Sumner,2050,36.3156,-86.4006,TVA
18642,Tennessee Valley Authority,3403,Gallatin (TN),Electric Utility,TN,4,,327.6,263,266,Conventional Steam Coal,SUB,ST,8,1959, ,Sumner,2050,36.3156,-86.4006,TVA
5416,"Duke Energy Carolinas, LLC",8042,Belews Creek,Electric Utility,NC,1,,"1,245.60","1,110.00","1,110.00",Conventional Steam Coal,BIT,ST,8,1974, ,Stokes,2050,36.2811,-80.0603,DUK
5416,"Duke Energy Carolinas, LLC",8042,Belews Creek,Electric Utility,NC,2,,"1,245.60","1,110.00","1,110.00",Conventional Steam Coal,BIT,ST,12,1975, ,Stokes,2050,36.2811,-80.0603,DUK
17698,Southwestern Electric Power Co,6138,Flint Creek,Electric Utility,AR,1,,558,528,528,Conventional Steam Coal,SUB,ST,5,1978, ,Benton,2050,36.2561,-94.5241,SWPP
7490,Grand River Dam Authority,165,GREC,Electric Utility,OK,2,,594,492,492,Conventional Steam Coal,SUB,ST,10,1985, ,Mayes,2050,36.190278,-95.2894,SWPP
19724,Vanderbilt University,52048,Vanderbilt University Power Plant,Commercial CHP,TN,GEN1,,6.5,6.5,6.5,Conventional Steam Coal,BIT,ST,11,1988,11,Davidson,2014,36.145896,-86.80383,TVA
19724,Vanderbilt University,52048,Vanderbilt University Power Plant,Commercial CHP,TN,GEN2,,4.5,4.5,4.5,Conventional Steam Coal,BIT,ST,6,1989,3,Davidson,2014,36.145896,-86.80383,TVA
15591,R J Reynolds Tobacco Co,50221,R J Reynolds Tobaccoville Utility Plant,Industrial CHP,NC,GEN1,,40.3,37,37,Conventional Steam Coal,BIT,ST,7,1985,3,Forsyth,2004,36.136389,-80.25611,
15591,R J Reynolds Tobacco Co,50221,R J Reynolds Tobaccoville Utility Plant,Industrial CHP,NC,GEN2,,40.3,37,37,Conventional Steam Coal,BIT,ST,9,1985,3,Forsyth,2004,36.136389,-80.25611,
10911,Lenzing Fibers Corp,10321,Lowland,Industrial Non-CHP,TN,GEN1,,5,5,5,Conventional Steam Coal,BIT,ST,1,1947,12,Hamblen,2005,36.126111,-83.1775,
10911,Lenzing Fibers Corp,10321,Lowland,Industrial Non-CHP,TN,GEN2,,5,5,5,Conventional Steam Coal,BIT,ST,1,1947,12,Hamblen,2005,36.126111,-83.1775,
10911,Lenzing Fibers Corp,10321,Lowland,Industrial Non-CHP,TN,GEN3,,5,5,5,Conventional Steam Coal,BIT,ST,1,1951,12,Hamblen,2005,36.126111,-83.1775,
10911,Lenzing Fibers Corp,10321,Lowland,Industrial Non-CHP,TN,GEN5,,5,5,5,Conventional Steam Coal,BIT,ST,1,1951,12,Hamblen,2005,36.126111,-83.1775,
10911,Lenzing Fibers Corp,10321,Lowland,Industrial Non-CHP,TN,GEN4,,0.3,0.3,0.3,Conventional Steam Coal,BIT,ST,1,1985,12,Hamblen,2005,36.126111,-83.1775,
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,IPP CHP,NC,GEN1,,57.4,57.8,57.8,Conventional Steam Coal,BIT,ST,10,1990, ,Edgecombe,2050,36.037318,-77.75335,PJM
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,IPP CHP,NC,GEN2,,57.4,57.8,57.8,Conventional Steam Coal,BIT,ST,10,1990, ,Edgecombe,2050,36.037318,-77.75335,PJM
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,5,,147,107,113,Conventional Steam Coal,SUB,ST,11,1952,12,Humphreys,2015,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,6,,147,107,113,Conventional Steam Coal,SUB,ST,2,1953,12,Humphreys,2015,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,7,,172.8,141,144,Conventional Steam Coal,SUB,ST,11,1958,12,Humphreys,2015,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,10,,172.8,141,144,Conventional Steam Coal,SUB,ST,8,1959,12,Humphreys,2015,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,8,,172.8,141,144,Conventional Steam Coal,SUB,ST,1,1959,12,Humphreys,2015,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,9,,172.8,141,144,Conventional Steam Coal,SUB,ST,6,1959,12,Humphreys,2015,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,1,,125,107,113,Conventional Steam Coal,SUB,ST,10,1951,12,Humphreys,2017,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,2,,125,107,113,Conventional Steam Coal,SUB,ST,11,1951,12,Humphreys,2017,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,3,,125,107,113,Conventional Steam Coal,SUB,ST,2,1952,12,Humphreys,2017,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3406,Johnsonville,Electric Utility,TN,4,,125,107,113,Conventional Steam Coal,SUB,ST,4,1952,12,Humphreys,2017,36.0278,-87.9861,TVA
18642,Tennessee Valley Authority,3396,Bull Run,Electric Utility,TN,1,,950,870,872,Conventional Steam Coal,BIT,ST,6,1967, ,Anderson,2050,36.0211,-84.1567,TVA
19541,University of North Carolina,54276,Univ of NC Chapel Hill Cogen Facility,Commercial CHP,NC,TG3,,28,28.7,28.7,Conventional Steam Coal,BIT,ST,7,1991, ,Orange,2050,35.9069,-79.0617,DUK
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,1,,175,132,135,Conventional Steam Coal,SUB,ST,2,1954, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,2,,175,132,135,Conventional Steam Coal,SUB,ST,4,1954, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,3,,175,132,135,Conventional Steam Coal,SUB,ST,6,1954, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,4,,175,132,135,Conventional Steam Coal,SUB,ST,7,1954, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,5,,200,174,176,Conventional Steam Coal,SUB,ST,1,1955, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,6,,200,174,176,Conventional Steam Coal,SUB,ST,3,1955, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,7,,200,174,176,Conventional Steam Coal,SUB,ST,5,1955, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,8,,200,174,176,Conventional Steam Coal,SUB,ST,8,1955, ,Roane,2050,35.8992,-84.5194,TVA
18642,Tennessee Valley Authority,3407,Kingston,Electric Utility,TN,9,,200,174,176,Conventional Steam Coal,SUB,ST,12,1955, ,Roane,2050,35.8992,-84.5194,TVA
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,Industrial CHP,NC,TG4,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,3,1949,1,Martin,2002,35.8628,-76.7831,PJM
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,Industrial CHP,NC,TG6,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1956,5,Martin,2006,35.8628,-76.7831,PJM
52,ACE Cogeneration Co,10002,ACE Cogeneration Facility,IPP CHP,CA,GEN1,,108,101.2,101.5,Conventional Steam Coal,BIT,ST,9,1990,10,San Bernardino,2014,35.765767,-117.3836,CISO
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,Industrial CHP,CA,TG5,,7.5,7,7,Conventional Steam Coal,RC,ST,12,1947, ,San Bernardino,2050,35.765,-117.3833,CISO
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,Industrial CHP,CA,TG8,,27.5,25,25,Conventional Steam Coal,RC,ST,7,1978, ,San Bernardino,2050,35.765,-117.3833,CISO
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,Industrial CHP,CA,TG9,,27.5,25,25,Conventional Steam Coal,RC,ST,7,1978, ,San Bernardino,2050,35.765,-117.3833,CISO
14063,Oklahoma Gas & Electric Co,2952,Muskogee,Electric Utility,OK,4,,572,493,493,Conventional Steam Coal,SUB,ST,12,1977, ,Muskogee,2050,35.76135,-95.28732,SWPP
14063,Oklahoma Gas & Electric Co,2952,Muskogee,Electric Utility,OK,5,,572,497.5,497.5,Conventional Steam Coal,SUB,ST,10,1978, ,Muskogee,2050,35.76135,-95.28732,SWPP
14063,Oklahoma Gas & Electric Co,2952,Muskogee,Electric Utility,OK,6,,572,518,518,Conventional Steam Coal,SUB,ST,6,1984, ,Muskogee,2050,35.76135,-95.28732,SWPP
16061,Rio Bravo Jasmin,10768,Rio Bravo Jasmin,IPP CHP,CA,UP9,,38.2,33,33,Conventional Steam Coal,BIT,ST,9,1989,10,Kern,2014,35.7415,-119.0512,CISO
6589,Georgia-Pacific Consumer Operations LLC,10362,Muskogee Mill,Industrial CHP,OK,GEN1,,25,9.8,13.2,Conventional Steam Coal,SUB,ST,6,1979, ,Muskogee,2050,35.7322,-95.2939,SWPP
6589,Georgia-Pacific Consumer Operations LLC,10362,Muskogee Mill,Industrial CHP,OK,GEN2,,44.5,22.5,26.2,Conventional Steam Coal,SUB,ST,6,1980, ,Muskogee,2050,35.7322,-95.2939,SWPP
6589,Georgia-Pacific Consumer Operations LLC,10362,Muskogee Mill,Industrial CHP,OK,GEN3,,44.5,41.8,41.8,Conventional Steam Coal,SUB,ST,11,1982, ,Muskogee,2050,35.7322,-95.2939,SWPP
5416,"Duke Energy Carolinas, LLC",2720,Buck,Electric Utility,NC,3,,80,75,76,Conventional Steam Coal,BIT,ST,7,1941,5,Rowan,2011,35.7133,-80.3767,DUK
5416,"Duke Energy Carolinas, LLC",2720,Buck,Electric Utility,NC,4,,40,38,39,Conventional Steam Coal,BIT,ST,9,1942,5,Rowan,2011,35.7133,-80.3767,DUK
5416,"Duke Energy Carolinas, LLC",2720,Buck,Electric Utility,NC,5,,125,128,131,Conventional Steam Coal,BIT,ST,9,1953,5,Rowan,2013,35.7133,-80.3767,DUK
5416,"Duke Energy Carolinas, LLC",2720,Buck,Electric Utility,NC,6,,125,128,131,Conventional Steam Coal,BIT,ST,12,1953,5,Rowan,2013,35.7133,-80.3767,DUK
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,Electric Utility,AR,1,,900,815,815,Conventional Steam Coal,SUB,ST,1,1983, ,Independence,2050,35.678442,-91.40876,MISO
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,Electric Utility,AR,2,,900,842,842,Conventional Steam Coal,SUB,ST,12,1984, ,Independence,2050,35.678442,-91.40876,MISO
58905,NRG Energy Services - Plum Point,56456,Plum Point Energy Station,IPP Non-CHP,AR,STG1,,720,680,680,Conventional Steam Coal,SUB,ST,9,2010, ,Mississippi,2050,35.6644,-89.9489,MISO
18642,Tennessee Valley Authority,3419,Watts Bar Fossil,Electric Utility,TN,ST1,,60,56,56,Conventional Steam Coal,BIT,ST,3,1942,12,Rhea,2011,35.6108,-84.7811,TVA
18642,Tennessee Valley Authority,3419,Watts Bar Fossil,Electric Utility,TN,ST2,,60,56,56,Conventional Steam Coal,BIT,ST,2,1942,12,Rhea,2011,35.6108,-84.7811,TVA
18642,Tennessee Valley Authority,3419,Watts Bar Fossil,Electric Utility,TN,ST3,,60,56,56,Conventional Steam Coal,BIT,ST,2,1943,12,Rhea,2011,35.6108,-84.7811,TVA
18642,Tennessee Valley Authority,3419,Watts Bar Fossil,Electric Utility,TN,ST4,,60,56,56,Conventional Steam Coal,BIT,ST,4,1945,12,Rhea,2011,35.6108,-84.7811,TVA
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),Electric Utility,NC,1,,348.5,370,380,Conventional Steam Coal,BIT,ST,3,1965, ,Catawba,2050,35.5975,-80.9658,DUK
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),Electric Utility,NC,2,,348.5,370,380,Conventional Steam Coal,BIT,ST,4,1966, ,Catawba,2050,35.5975,-80.9658,DUK
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),Electric Utility,NC,3,,711,658,658,Conventional Steam Coal,BIT,ST,5,1969, ,Catawba,2050,35.5975,-80.9658,DUK
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),Electric Utility,NC,4,,711,660,660,Conventional Steam Coal,BIT,ST,5,1970, ,Catawba,2050,35.5975,-80.9658,DUK
3046,Duke Energy Progress - (NC),2708,Cape Fear,Electric Utility,NC,5,,140.6,144,148,Conventional Steam Coal,BIT,ST,12,1956,10,Chatham,2012,35.595,-79.0495,CPLE
3046,Duke Energy Progress - (NC),2708,Cape Fear,Electric Utility,NC,6,,187.9,172,175,Conventional Steam Coal,BIT,ST,7,1958,10,Chatham,2012,35.595,-79.0495,CPLE
16002,Rio Bravo Poso,10769,Rio Bravo Poso,IPP CHP,CA,UP8,,38.2,33,33,Conventional Steam Coal,BIT,ST,9,1989,11,Kern,2014,35.547452,-119.0754,CISO
23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,Industrial CHP,NC,GEN8,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1937, ,Haywood,2050,35.535,-82.8411,CPLE
23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,Industrial CHP,NC,GEN9,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1941, ,Haywood,2050,35.535,-82.8411,CPLE
23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,Industrial CHP,NC,GN10,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1946, ,Haywood,2050,35.535,-82.8411,CPLE
23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,Industrial CHP,NC,GN11,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1949, ,Haywood,2050,35.535,-82.8411,CPLE
23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,Industrial CHP,NC,GN12,,10,10,10,Conventional Steam Coal,BIT,ST,1,1952, ,Haywood,2050,35.535,-82.8411,CPLE
23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,Industrial CHP,NC,GN13,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,6,1979, ,Haywood,2050,35.535,-82.8411,CPLE
10001,Kannapolis Energy Partners LLC,10626,Kannapolis Energy Partners,IPP CHP,NC,GEN2,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,1,1950,7,Cabarrus,2003,35.5,-80.61667,
10001,Kannapolis Energy Partners LLC,10626,Kannapolis Energy Partners,IPP CHP,NC,GEN3,,15,9,15,Conventional Steam Coal,BIT,ST,1,1971,7,Cabarrus,2003,35.5,-80.61667,
3046,Duke Energy Progress - (NC),2706,Asheville,Electric Utility,NC,1,,206.6,189,192,Conventional Steam Coal,BIT,ST,5,1964,11,Buncombe,2019,35.4731,-82.5417,CPLE
3046,Duke Energy Progress - (NC),2706,Asheville,Electric Utility,NC,2,,207,189,192,Conventional Steam Coal,BIT,ST,5,1971,11,Buncombe,2019,35.4731,-82.5417,CPLE
30151,"Tri-State G & T Assn, Inc",87,Escalante,Electric Utility,NM,1,,257,247,247,Conventional Steam Coal,SUB,ST,12,1984, ,McKinley,2050,35.4159,-108.082,WACM
3046,Duke Energy Progress - (NC),2709,HF Lee Plant,Electric Utility,NC,2,,75,68,80,Conventional Steam Coal,BIT,ST,5,1951,10,Wayne,2012,35.379866,-78.0878,CPLE
3046,Duke Energy Progress - (NC),2709,HF Lee Plant,Electric Utility,NC,1,,75,74,80,Conventional Steam Coal,BIT,ST,6,1952,10,Wayne,2012,35.379866,-78.0878,CPLE
3046,Duke Energy Progress - (NC),2709,HF Lee Plant,Electric Utility,NC,3,,252.4,240,252,Conventional Steam Coal,BIT,ST,8,1962,10,Wayne,2012,35.379866,-78.0878,CPLE
5416,"Duke Energy Carolinas, LLC",2732,Riverbend,Electric Utility,NC,4,,100,94,96,Conventional Steam Coal,BIT,ST,10,1952,5,Gaston,2013,35.36,-80.9742,DUK
5416,"Duke Energy Carolinas, LLC",2732,Riverbend,Electric Utility,NC,5,,100,94,96,Conventional Steam Coal,BIT,ST,11,1952,5,Gaston,2013,35.36,-80.9742,DUK
5416,"Duke Energy Carolinas, LLC",2732,Riverbend,Electric Utility,NC,6,,133,133,136,Conventional Steam Coal,BIT,ST,8,1954,5,Gaston,2013,35.36,-80.9742,DUK
5416,"Duke Energy Carolinas, LLC",2732,Riverbend,Electric Utility,NC,7,,133,133,136,Conventional Steam Coal,BIT,ST,11,1954,5,Gaston,2013,35.36,-80.9742,DUK
5543,E I DuPont De Nemours & Co,10792,Unifi Kinston LLC,Industrial CHP,NC,GEN1,,7.5,8,8,Conventional Steam Coal,BIT,ST,12,1952,7,Lenoir,2008,35.329722,-77.47667,CPLE
5543,E I DuPont De Nemours & Co,10792,Unifi Kinston LLC,Industrial CHP,NC,GEN2,,7.5,8,8,Conventional Steam Coal,BIT,ST,12,1952,7,Lenoir,2008,35.329722,-77.47667,CPLE
17718,Southwestern Public Service Co,6193,Harrington,Electric Utility,TX,1,,360,339,339,Conventional Steam Coal,SUB,ST,1,1976, ,Potter,2050,35.29816,-101.7472,SWPP
17718,Southwestern Public Service Co,6193,Harrington,Electric Utility,TX,2,,360,339,339,Conventional Steam Coal,SUB,ST,1,1978, ,Potter,2050,35.29816,-101.7472,SWPP
17718,Southwestern Public Service Co,6193,Harrington,Electric Utility,TX,3,,360,340,340,Conventional Steam Coal,SUB,ST,1,1980, ,Potter,2050,35.29816,-101.7472,SWPP
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,Electric Utility,NC,4,,800,61,62,Conventional Steam Coal,BIT,ST,10,1948,10,Cleveland,2011,35.22,-81.7594,DUK
21,AES Shady Point LLC,10671,AES Shady Point LLC,IPP CHP,OK,GEN1,,175,160,160,Conventional Steam Coal,RC,ST,9,1990, ,Le Flore,2050,35.1931,-94.6458,SWPP
21,AES Shady Point LLC,10671,AES Shady Point LLC,IPP CHP,OK,GEN2,,175,160,160,Conventional Steam Coal,RC,ST,11,1990, ,Le Flore,2050,35.1931,-94.6458,SWPP
5416,"Duke Energy Carolinas, LLC",2718,G G Allen,Electric Utility,NC,5,,272,259,259,Conventional Steam Coal,BIT,ST,7,1961, ,Gaston,2050,35.1897,-81.0122,DUK
17609,Southern California Edison Co,2341,Mohave,Electric Utility,NV,1,,818.1,790,790,Conventional Steam Coal,SUB,ST,4,1971,7,Clark,2012,35.1458,-114.5917,CISO
17609,Southern California Edison Co,2341,Mohave,Electric Utility,NV,2,,818.1,790,790,Conventional Steam Coal,SUB,ST,10,1971,7,Clark,2012,35.1458,-114.5917,CISO
3103,Cargill Inc,10729,Cargill Corn Wet Milling Plant,Industrial CHP,TN,GEN1,,25,10.3,10.3,Conventional Steam Coal,BIT,ST,5,1985,2,Shelby,2015,35.082107,-90.13478,TVA
18642,Tennessee Valley Authority,3393,Allen,Electric Utility,TN,1,,330,247,250,Conventional Steam Coal,SUB,ST,5,1959,3,Shelby,2018,35.074087,-90.14868,TVA
18642,Tennessee Valley Authority,3393,Allen,Electric Utility,TN,2,,330,247,250,Conventional Steam Coal,SUB,ST,5,1959,3,Shelby,2018,35.074087,-90.14868,TVA
18642,Tennessee Valley Authority,3393,Allen,Electric Utility,TN,3,,330,247,250,Conventional Steam Coal,SUB,ST,10,1959,3,Shelby,2018,35.074087,-90.14868,TVA
803,Arizona Public Service Co,113,Cholla,Electric Utility,AZ,2,,288.9,260,260,Conventional Steam Coal,SUB,ST,6,1978,11,Navajo,2015,34.9394,-110.3033,AZPS
18642,Tennessee Valley Authority,50,Widows Creek,Electric Utility,AL,3,,140.6,111,113,Conventional Steam Coal,BIT,ST,11,1952,7,Jackson,2013,34.883022,-85.75525,TVA
18642,Tennessee Valley Authority,50,Widows Creek,Electric Utility,AL,5,,140.6,111,113,Conventional Steam Coal,BIT,ST,6,1954,7,Jackson,2013,34.883022,-85.75525,TVA
18642,Tennessee Valley Authority,50,Widows Creek,Electric Utility,AL,1,,140.6,111,113,Conventional Steam Coal,BIT,ST,7,1952,7,Jackson,2014,34.883022,-85.75525,TVA
18642,Tennessee Valley Authority,50,Widows Creek,Electric Utility,AL,2,,140.6,111,113,Conventional Steam Coal,BIT,ST,10,1952,7,Jackson,2014,34.883022,-85.75525,TVA
